"caseID","eventType","timeStamp","source","lifecycle:transition","Sheet","FileName","Url","Label","Value","Column","Row"
"22","clickButton","2019-02-19T04:06:56.009Z","Web","complete",,,,"confirm",,,
"22","waitResponse","2019-02-19T04:06:58.276Z","Web","complete",,,"www.webpage.com/ok",,,,
"22","clickButton","2019-02-19T04:07:08.420Z","Web","complete",,,,"Button3",,,
"22","clickButton","2019-02-19T04:07:11.054Z","Web","complete",,,,"B2",,,
"22","insertValue","2019-02-19T04:07:14.252Z","Web","complete",,,,"ID","106",,
"22","copy","2019-02-19T04:07:17.197Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"22","paste","2019-02-19T04:07:20.701Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"22","copy","2019-02-19T04:07:22.318Z","Excel","complete",,,,,"Melbourne 123","B","2"
"22","paste","2019-02-19T04:07:25.557Z","Web","complete",,,,"Area","Melbourne 123",,
"22","clickButton","2019-02-19T04:07:28.582Z","Web","complete",,,,"OK",,,
"23","openFile","2019-02-19T04:07:38.582Z","Excel","complete","Sheet1","data.xls",,,,,
"23","goToUrl","2019-02-19T04:07:44.020Z","Web","complete",,,"www.webpage.com",,,,
"23","insertValue","2019-02-19T04:07:44.685Z","Web","complete",,,,"username","username20",,
"23","insertValue","2019-02-19T04:07:55.046Z","Web","complete",,,,"password","psw20",,
"23","clickButton","2019-02-19T04:08:03.311Z","Web","complete",,,,"confirm",,,
"23","waitResponse","2019-02-19T04:08:06.946Z","Web","complete",,,"www.webpage.com/ok",,,,
"23","clickButton","2019-02-19T04:08:06.946Z","Web","complete",,,,"Button3",,,
"23","clickButton","2019-02-19T04:08:10.442Z","Web","complete",,,,"B2",,,
"23","insertValue","2019-02-19T04:08:14.535Z","Web","complete",,,,"ID","20",,
"23","copy","2019-02-19T04:08:18.327Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"23","paste","2019-02-19T04:08:21.512Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"23","copy","2019-02-19T04:08:24.450Z","Excel","complete",,,,,"Melbourne 123","B","2"
"23","paste","2019-02-19T04:08:26.486Z","Web","complete",,,,"Area","Melbourne 123",,
"23","clickButton","2019-02-19T04:08:27.475Z","Web","complete",,,,"OK",,,
"24","openFile","2019-02-19T04:08:37.475Z","Excel","complete","Sheet1","data.xls",,,,,
"24","goToUrl","2019-02-19T04:08:43.151Z","Web","complete",,,"www.webpage.com",,,,
"24","insertValue","2019-02-19T04:08:50.117Z","Web","complete",,,,"username","username170",,
"24","insertValue","2019-02-19T04:09:00.095Z","Web","complete",,,,"password","psw170",,
"24","clickButton","2019-02-19T04:09:07.337Z","Web","complete",,,,"confirm",,,
"24","waitResponse","2019-02-19T04:09:10.399Z","Web","complete",,,"www.webpage.com/ok",,,,
"24","clickButton","2019-02-19T04:09:12.353Z","Web","complete",,,,"Button3",,,
"24","clickButton","2019-02-19T04:09:15.571Z","Web","complete",,,,"B2",,,
"24","insertValue","2019-02-19T04:09:21.514Z","Web","complete",,,,"ID","170",,
"24","copy","2019-02-19T04:09:22.856Z","Excel","complete",,,,,"value170","B","3"
"24","paste","2019-02-19T04:09:26.431Z","Web","complete",,,,"Special code","value170",,
"24","copy","2019-02-19T04:09:27.629Z","Excel","complete",,,,,"Melbourne 123","B","2"
"24","paste","2019-02-19T04:09:29.007Z","Web","complete",,,,"Area","Melbourne 123",,
"24","clickButton","2019-02-19T04:09:30.827Z","Web","complete",,,,"OK",,,
"25","openFile","2019-02-19T04:09:40.827Z","Excel","complete","Sheet1","data.xls",,,,,
"25","goToUrl","2019-02-19T04:09:40.827Z","Web","complete",,,"www.webpage.com",,,,
"25","insertValue","2019-02-19T04:09:40.827Z","Web","complete",,,,"username","username86",,
"25","insertValue","2019-02-19T04:09:58.601Z","Web","complete",,,,"password","psw86",,
"25","clickButton","2019-02-19T04:10:08.796Z","Web","complete",,,,"confirm",,,
"25","waitResponse","2019-02-19T04:10:11.626Z","Web","complete",,,"www.webpage.com/ok",,,,
"25","clickButton","2019-02-19T04:10:22.364Z","Web","complete",,,,"Button3",,,
"25","clickButton","2019-02-19T04:10:26.207Z","Web","complete",,,,"B2",,,
"25","insertValue","2019-02-19T04:10:28.174Z","Web","complete",,,,"ID","86",,
"25","copy","2019-02-19T04:10:32.447Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"25","paste","2019-02-19T04:10:35.200Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"25","copy","2019-02-19T04:10:37.780Z","Excel","complete",,,,,"Melbourne 123","B","2"
"25","paste","2019-02-19T04:10:41.752Z","Web","complete",,,,"Area","Melbourne 123",,
"25","clickButton","2019-02-19T04:10:44.863Z","Web","complete",,,,"OK",,,
"26","openFile","2019-02-19T04:10:54.863Z","Excel","complete","Sheet1","data.xls",,,,,
"26","goToUrl","2019-02-19T04:11:03.107Z","Web","complete",,,"www.webpage.com",,,,
"26","insertValue","2019-02-19T04:11:11.691Z","Web","complete",,,,"username","username72",,
"26","insertValue","2019-02-19T04:11:16.602Z","Web","complete",,,,"password","psw72",,
"26","clickButton","2019-02-19T04:11:28.907Z","Web","complete",,,,"confirm",,,
"26","waitResponse","2019-02-19T04:11:31.498Z","Web","complete",,,"www.webpage.com/ok",,,,
"26","clickButton","2019-02-19T04:11:40.829Z","Web","complete",,,,"Button3",,,
"26","clickButton","2019-02-19T04:11:45.597Z","Web","complete",,,,"B2",,,
"26","insertValue","2019-02-19T04:11:48.409Z","Web","complete",,,,"ID","72",,
"26","copy","2019-02-19T04:11:51.502Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"26","paste","2019-02-19T04:11:53.591Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"26","copy","2019-02-19T04:11:56.712Z","Excel","complete",,,,,"Melbourne 123","B","2"
"26","paste","2019-02-19T04:12:00.608Z","Web","complete",,,,"Area","Melbourne 123",,
"26","clickButton","2019-02-19T04:12:04.030Z","Web","complete",,,,"OK",,,
"27","openFile","2019-02-19T04:12:14.030Z","Excel","complete","Sheet1","data.xls",,,,,
"27","goToUrl","2019-02-19T04:12:17.245Z","Web","complete",,,"www.webpage.com",,,,
"27","insertValue","2019-02-19T04:12:21.618Z","Web","complete",,,,"username","username161",,
"27","insertValue","2019-02-19T04:12:21.687Z","Web","complete",,,,"password","psw161",,
"27","clickButton","2019-02-19T04:12:31.520Z","Web","complete",,,,"confirm",,,
"27","waitResponse","2019-02-19T04:12:35.018Z","Web","complete",,,"www.webpage.com/ok",,,,
"27","clickButton","2019-02-19T04:12:46.997Z","Web","complete",,,,"Button3",,,
"27","clickButton","2019-02-19T04:12:49.608Z","Web","complete",,,,"B2",,,
"27","insertValue","2019-02-19T04:12:50.439Z","Web","complete",,,,"ID","161",,
"27","copy","2019-02-19T04:12:52.741Z","Excel","complete",,,,,"value161","B","3"
"27","paste","2019-02-19T04:12:53.484Z","Web","complete",,,,"Special code","value161",,
"27","copy","2019-02-19T04:12:56.206Z","Excel","complete",,,,,"Melbourne 123","B","2"
"27","paste","2019-02-19T04:12:58.947Z","Web","complete",,,,"Area","Melbourne 123",,
"27","clickButton","2019-02-19T04:13:03.350Z","Web","complete",,,,"OK",,,
"28","openFile","2019-02-19T04:13:13.350Z","Excel","complete","Sheet1","data.xls",,,,,
"28","goToUrl","2019-02-19T04:13:19.094Z","Web","complete",,,"www.webpage.com",,,,
"28","insertValue","2019-02-19T04:13:30.882Z","Web","complete",,,,"username","username173",,
"28","insertValue","2019-02-19T04:13:37.947Z","Web","complete",,,,"password","psw173",,
"28","clickButton","2019-02-19T04:13:48.803Z","Web","complete",,,,"confirm",,,
"28","waitResponse","2019-02-19T04:13:53.068Z","Web","complete",,,"www.webpage.com/ok",,,,
"28","clickButton","2019-02-19T04:14:04.271Z","Web","complete",,,,"Button1",,,
"28","clickButton","2019-02-19T04:14:09.646Z","Web","complete",,,,"B2",,,
"28","insertValue","2019-02-19T04:14:10.287Z","Web","complete",,,,"ID","173",,
"28","copy","2019-02-19T04:14:12.810Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"28","paste","2019-02-19T04:14:16.509Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"28","copy","2019-02-19T04:14:19.573Z","Excel","complete",,,,,"Melbourne 123","B","2"
"28","paste","2019-02-19T04:14:21.736Z","Web","complete",,,,"Area","Melbourne 123",,
"28","clickButton","2019-02-19T04:14:25.019Z","Web","complete",,,,"OK",,,
"29","openFile","2019-02-19T04:14:35.019Z","Excel","complete","Sheet1","data.xls",,,,,
"29","goToUrl","2019-02-19T04:14:44.891Z","Web","complete",,,"www.webpage.com",,,,
"29","insertValue","2019-02-19T04:14:53.159Z","Web","complete",,,,"username","username104",,
"29","insertValue","2019-02-19T04:14:57.997Z","Web","complete",,,,"password","psw104",,
"29","clickButton","2019-02-19T04:15:16.257Z","Web","complete",,,,"confirm",,,
"29","waitResponse","2019-02-19T04:15:18.287Z","Web","complete",,,"www.webpage.com/ok",,,,
"29","clickButton","2019-02-19T04:15:32.615Z","Web","complete",,,,"Button3",,,
"29","clickButton","2019-02-19T04:15:35.251Z","Web","complete",,,,"B2",,,
"29","insertValue","2019-02-19T04:15:37.755Z","Web","complete",,,,"ID","104",,
"29","copy","2019-02-19T04:15:42.664Z","Excel","complete",,,,,"value104","B","3"
"29","paste","2019-02-19T04:15:46.163Z","Web","complete",,,,"Special code","value104",,
"29","copy","2019-02-19T04:15:50.006Z","Excel","complete",,,,,"Melbourne 123","B","2"
"29","paste","2019-02-19T04:15:51.583Z","Web","complete",,,,"Area","Melbourne 123",,
"29","clickButton","2019-02-19T04:15:52.921Z","Web","complete",,,,"OK",,,
"30","openFile","2019-02-19T04:16:02.921Z","Excel","complete","Sheet1","data.xls",,,,,
"30","goToUrl","2019-02-19T04:16:08.395Z","Web","complete",,,"www.webpage.com",,,,
"30","insertValue","2019-02-19T04:16:13.394Z","Web","complete",,,,"username","username34",,
"30","insertValue","2019-02-19T04:16:25.888Z","Web","complete",,,,"password","psw34",,
"30","clickButton","2019-02-19T04:16:34.107Z","Web","complete",,,,"confirm",,,
"30","waitResponse","2019-02-19T04:16:37.363Z","Web","complete",,,"www.webpage.com/ok",,,,
"30","clickButton","2019-02-19T04:16:42.707Z","Web","complete",,,,"Button3",,,
"30","clickButton","2019-02-19T04:16:46.026Z","Web","complete",,,,"B2",,,
"30","insertValue","2019-02-19T04:16:49.766Z","Web","complete",,,,"ID","34",,
"30","copy","2019-02-19T04:16:52.473Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"30","paste","2019-02-19T04:16:55.700Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"30","copy","2019-02-19T04:16:58.846Z","Excel","complete",,,,,"Melbourne 123","B","2"
"30","paste","2019-02-19T04:17:01.352Z","Web","complete",,,,"Area","Melbourne 123",,
"30","clickButton","2019-02-19T04:17:04.409Z","Web","complete",,,,"OK",,,
"31","openFile","2019-02-19T04:17:14.409Z","Excel","complete","Sheet1","data.xls",,,,,
"31","goToUrl","2019-02-19T04:17:27.722Z","Web","complete",,,"www.webpage.com",,,,
"31","insertValue","2019-02-19T04:17:33.151Z","Web","complete",,,,"username","username181",,
"31","insertValue","2019-02-19T04:17:41.778Z","Web","complete",,,,"password","psw181",,
"31","clickButton","2019-02-19T04:17:45.046Z","Web","complete",,,,"confirm",,,
"31","waitResponse","2019-02-19T04:17:48.065Z","Web","complete",,,"www.webpage.com/ok",,,,
"31","clickButton","2019-02-19T04:17:55.896Z","Web","complete",,,,"Button1",,,
"31","clickButton","2019-02-19T04:17:58.998Z","Web","complete",,,,"B2",,,
"31","insertValue","2019-02-19T04:18:02.642Z","Web","complete",,,,"ID","181",,
"31","copy","2019-02-19T04:18:04.638Z","Excel","complete",,,,,"value181","B","3"
"31","paste","2019-02-19T04:18:08.550Z","Web","complete",,,,"Special code","value181",,
"31","copy","2019-02-19T04:18:09.175Z","Excel","complete",,,,,"Melbourne 123","B","2"
"31","paste","2019-02-19T04:18:11.690Z","Web","complete",,,,"Area","Melbourne 123",,
"31","clickButton","2019-02-19T04:18:15.054Z","Web","complete",,,,"OK",,,
"32","openFile","2019-02-19T04:18:25.054Z","Excel","complete","Sheet1","data.xls",,,,,
"32","goToUrl","2019-02-19T04:18:36.594Z","Web","complete",,,"www.webpage.com",,,,
"32","insertValue","2019-02-19T04:18:45.278Z","Web","complete",,,,"username","username170",,
"32","insertValue","2019-02-19T04:18:57.939Z","Web","complete",,,,"password","psw170",,
"32","clickButton","2019-02-19T04:19:15.611Z","Web","complete",,,,"confirm",,,
"32","waitResponse","2019-02-19T04:19:18.380Z","Web","complete",,,"www.webpage.com/ok",,,,
"32","clickButton","2019-02-19T04:19:22.018Z","Web","complete",,,,"Button3",,,
"32","clickButton","2019-02-19T04:19:25.329Z","Web","complete",,,,"B2",,,
"32","insertValue","2019-02-19T04:19:27.483Z","Web","complete",,,,"ID","170",,
"32","copy","2019-02-19T04:19:30.257Z","Excel","complete",,,,,"value170","B","3"
"32","paste","2019-02-19T04:19:32.491Z","Web","complete",,,,"Special code","value170",,
"32","copy","2019-02-19T04:19:35.890Z","Excel","complete",,,,,"Melbourne 123","B","2"
"32","paste","2019-02-19T04:19:38.955Z","Web","complete",,,,"Area","Melbourne 123",,
"32","clickButton","2019-02-19T04:19:40.848Z","Web","complete",,,,"OK",,,
"33","openFile","2019-02-19T04:19:50.848Z","Excel","complete","Sheet1","data.xls",,,,,
"33","goToUrl","2019-02-19T04:19:57.870Z","Web","complete",,,"www.webpage.com",,,,
"33","insertValue","2019-02-19T04:19:59.035Z","Web","complete",,,,"username","username87",,
"33","insertValue","2019-02-19T04:20:07.569Z","Web","complete",,,,"password","psw87",,
"33","clickButton","2019-02-19T04:20:15.776Z","Web","complete",,,,"confirm",,,
"33","waitResponse","2019-02-19T04:20:16.799Z","Web","complete",,,"www.webpage.com/ok",,,,
"33","clickButton","2019-02-19T04:20:35.686Z","Web","complete",,,,"Button3",,,
"33","clickButton","2019-02-19T04:20:41.216Z","Web","complete",,,,"B2",,,
"33","insertValue","2019-02-19T04:20:43.064Z","Web","complete",,,,"ID","87",,
"33","copy","2019-02-19T04:20:46.373Z","Excel","complete",,,,,"value87","B","3"
"33","paste","2019-02-19T04:20:49.249Z","Web","complete",,,,"Special code","value87",,
"33","copy","2019-02-19T04:20:52.167Z","Excel","complete",,,,,"Melbourne 123","B","2"
"33","paste","2019-02-19T04:20:54.649Z","Web","complete",,,,"Area","Melbourne 123",,
"33","clickButton","2019-02-19T04:20:58.898Z","Web","complete",,,,"OK",,,
"34","openFile","2019-02-19T04:21:08.898Z","Excel","complete","Sheet1","data.xls",,,,,
"34","goToUrl","2019-02-19T04:21:24.084Z","Web","complete",,,"www.webpage.com",,,,
"34","insertValue","2019-02-19T04:21:33.247Z","Web","complete",,,,"username","username130",,
"34","insertValue","2019-02-19T04:21:43.662Z","Web","complete",,,,"password","psw130",,
"34","clickButton","2019-02-19T04:21:43.662Z","Web","complete",,,,"confirm",,,
"34","waitResponse","2019-02-19T04:21:46.628Z","Web","complete",,,"www.webpage.com/ok",,,,
"34","clickButton","2019-02-19T04:21:49.787Z","Web","complete",,,,"Button3",,,
"34","clickButton","2019-02-19T04:21:51.814Z","Web","complete",,,,"B2",,,
"34","insertValue","2019-02-19T04:21:54.086Z","Web","complete",,,,"ID","130",,
"34","copy","2019-02-19T04:21:55.684Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"34","paste","2019-02-19T04:21:59.570Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"34","copy","2019-02-19T04:22:01.267Z","Excel","complete",,,,,"Melbourne 123","B","2"
"34","paste","2019-02-19T04:22:04.084Z","Web","complete",,,,"Area","Melbourne 123",,
"34","clickButton","2019-02-19T04:22:08.208Z","Web","complete",,,,"OK",,,
"35","openFile","2019-02-19T04:22:18.208Z","Excel","complete","Sheet1","data.xls",,,,,
"35","goToUrl","2019-02-19T04:22:20.305Z","Web","complete",,,"www.webpage.com",,,,
"35","insertValue","2019-02-19T04:22:36.322Z","Web","complete",,,,"username","username41",,
"35","insertValue","2019-02-19T04:22:49.909Z","Web","complete",,,,"password","psw41",,
"35","clickButton","2019-02-19T04:23:11.548Z","Web","complete",,,,"confirm",,,
"35","waitResponse","2019-02-19T04:23:14.117Z","Web","complete",,,"www.webpage.com/ok",,,,
"35","clickButton","2019-02-19T04:23:20.649Z","Web","complete",,,,"Button3",,,
"35","clickButton","2019-02-19T04:23:22.645Z","Web","complete",,,,"B2",,,
"35","insertValue","2019-02-19T04:23:26.547Z","Web","complete",,,,"ID","41",,
"35","copy","2019-02-19T04:23:30.053Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"35","paste","2019-02-19T04:23:32.728Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"35","copy","2019-02-19T04:23:34.185Z","Excel","complete",,,,,"Melbourne 123","B","2"
"35","paste","2019-02-19T04:23:38.121Z","Web","complete",,,,"Area","Melbourne 123",,
"35","clickButton","2019-02-19T04:23:40.712Z","Web","complete",,,,"OK",,,
"36","openFile","2019-02-19T04:23:50.712Z","Excel","complete","Sheet1","data.xls",,,,,
"36","goToUrl","2019-02-19T04:23:52.181Z","Web","complete",,,"www.webpage.com",,,,
"36","insertValue","2019-02-19T04:24:03.063Z","Web","complete",,,,"username","username56",,
"36","insertValue","2019-02-19T04:24:06.457Z","Web","complete",,,,"password","psw56",,
"36","clickButton","2019-02-19T04:24:20.801Z","Web","complete",,,,"confirm",,,
"36","waitResponse","2019-02-19T04:24:23.270Z","Web","complete",,,"www.webpage.com/ok",,,,
"36","clickButton","2019-02-19T04:24:28.600Z","Web","complete",,,,"Button3",,,
"36","clickButton","2019-02-19T04:24:31.605Z","Web","complete",,,,"B2",,,
"36","insertValue","2019-02-19T04:24:32.745Z","Web","complete",,,,"ID","56",,
"36","copy","2019-02-19T04:24:35.744Z","Excel","complete",,,,,"value56","B","3"
"36","paste","2019-02-19T04:24:36.519Z","Web","complete",,,,"Special code","value56",,
"36","copy","2019-02-19T04:24:39.291Z","Excel","complete",,,,,"Melbourne 123","B","2"
"36","paste","2019-02-19T04:24:42.324Z","Web","complete",,,,"Area","Melbourne 123",,
"36","clickButton","2019-02-19T04:24:45.664Z","Web","complete",,,,"OK",,,
"37","openFile","2019-02-19T04:24:55.664Z","Excel","complete","Sheet1","data.xls",,,,,
"37","goToUrl","2019-02-19T04:25:00.531Z","Web","complete",,,"www.webpage.com",,,,
"37","insertValue","2019-02-19T04:25:00.531Z","Web","complete",,,,"username","username23",,
"37","insertValue","2019-02-19T04:25:05.992Z","Web","complete",,,,"password","psw23",,
"37","clickButton","2019-02-19T04:25:14.367Z","Web","complete",,,,"confirm",,,
"37","waitResponse","2019-02-19T04:25:19.031Z","Web","complete",,,"www.webpage.com/ok",,,,
"37","clickButton","2019-02-19T04:25:29.997Z","Web","complete",,,,"Button1",,,
"37","clickButton","2019-02-19T04:25:31.857Z","Web","complete",,,,"B2",,,
"37","insertValue","2019-02-19T04:25:34.337Z","Web","complete",,,,"ID","23",,
"37","copy","2019-02-19T04:25:37.521Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"37","paste","2019-02-19T04:25:40.238Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"37","copy","2019-02-19T04:25:43.744Z","Excel","complete",,,,,"Melbourne 123","B","2"
"37","paste","2019-02-19T04:25:48.586Z","Web","complete",,,,"Area","Melbourne 123",,
"37","clickButton","2019-02-19T04:25:50.792Z","Web","complete",,,,"OK",,,
"38","openFile","2019-02-19T04:26:00.792Z","Excel","complete","Sheet1","data.xls",,,,,
"38","goToUrl","2019-02-19T04:26:08.883Z","Web","complete",,,"www.webpage.com",,,,
"38","insertValue","2019-02-19T04:26:15.621Z","Web","complete",,,,"username","username81",,
"38","insertValue","2019-02-19T04:26:23.802Z","Web","complete",,,,"password","psw81",,
"38","clickButton","2019-02-19T04:26:32.225Z","Web","complete",,,,"confirm",,,
"38","waitResponse","2019-02-19T04:26:32.444Z","Web","complete",,,"www.webpage.com/ok",,,,
"38","clickButton","2019-02-19T04:26:42.023Z","Web","complete",,,,"Button3",,,
"38","clickButton","2019-02-19T04:26:45.485Z","Web","complete",,,,"B2",,,
"38","insertValue","2019-02-19T04:26:46.400Z","Web","complete",,,,"ID","81",,
"38","copy","2019-02-19T04:26:48.281Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"38","paste","2019-02-19T04:26:51.345Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"38","copy","2019-02-19T04:26:53.625Z","Excel","complete",,,,,"Melbourne 123","B","2"
"38","paste","2019-02-19T04:26:55.932Z","Web","complete",,,,"Area","Melbourne 123",,
"38","clickButton","2019-02-19T04:26:57.314Z","Web","complete",,,,"OK",,,
"39","openFile","2019-02-19T04:27:07.314Z","Excel","complete","Sheet1","data.xls",,,,,
"39","goToUrl","2019-02-19T04:27:09.808Z","Web","complete",,,"www.webpage.com",,,,
"39","insertValue","2019-02-19T04:27:24.570Z","Web","complete",,,,"username","username103",,
"39","insertValue","2019-02-19T04:27:35.169Z","Web","complete",,,,"password","psw103",,
"39","clickButton","2019-02-19T04:27:39.212Z","Web","complete",,,,"confirm",,,
"39","waitResponse","2019-02-19T04:27:43.012Z","Web","complete",,,"www.webpage.com/ok",,,,
"39","clickButton","2019-02-19T04:27:53.743Z","Web","complete",,,,"Button1",,,
"39","clickButton","2019-02-19T04:27:56.945Z","Web","complete",,,,"B2",,,
"39","insertValue","2019-02-19T04:27:59.245Z","Web","complete",,,,"ID","103",,
"39","copy","2019-02-19T04:28:01.758Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"39","paste","2019-02-19T04:28:04.239Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"39","copy","2019-02-19T04:28:07.809Z","Excel","complete",,,,,"Melbourne 123","B","2"
"39","paste","2019-02-19T04:28:11.191Z","Web","complete",,,,"Area","Melbourne 123",,
"39","clickButton","2019-02-19T04:28:14.023Z","Web","complete",,,,"OK",,,
"40","openFile","2019-02-19T04:28:24.023Z","Excel","complete","Sheet1","data.xls",,,,,
"40","goToUrl","2019-02-19T04:28:31.192Z","Web","complete",,,"www.webpage.com",,,,
"40","insertValue","2019-02-19T04:28:43.484Z","Web","complete",,,,"username","username40",,
"40","insertValue","2019-02-19T04:28:44.266Z","Web","complete",,,,"password","psw40",,
"40","clickButton","2019-02-19T04:29:04.737Z","Web","complete",,,,"confirm",,,
"40","waitResponse","2019-02-19T04:29:06.404Z","Web","complete",,,"www.webpage.com/ok",,,,
"40","clickButton","2019-02-19T04:29:14.434Z","Web","complete",,,,"Button1",,,
"40","clickButton","2019-02-19T04:29:17.856Z","Web","complete",,,,"B2",,,
"40","insertValue","2019-02-19T04:29:21.301Z","Web","complete",,,,"ID","40",,
"40","copy","2019-02-19T04:29:24.254Z","Excel","complete",,,,,"value40","B","3"
"40","paste","2019-02-19T04:29:28.234Z","Web","complete",,,,"Special code","value40",,
"40","copy","2019-02-19T04:29:29.950Z","Excel","complete",,,,,"Melbourne 123","B","2"
"40","paste","2019-02-19T04:29:34.213Z","Web","complete",,,,"Area","Melbourne 123",,
"40","clickButton","2019-02-19T04:29:35.187Z","Web","complete",,,,"OK",,,
"41","openFile","2019-02-19T04:29:45.187Z","Excel","complete","Sheet1","data.xls",,,,,
"41","goToUrl","2019-02-19T04:29:52.859Z","Web","complete",,,"www.webpage.com",,,,
"41","insertValue","2019-02-19T04:30:09.057Z","Web","complete",,,,"username","username158",,
"41","insertValue","2019-02-19T04:30:18.904Z","Web","complete",,,,"password","psw158",,
"41","clickButton","2019-02-19T04:30:24.743Z","Web","complete",,,,"confirm",,,
"41","waitResponse","2019-02-19T04:30:28.402Z","Web","complete",,,"www.webpage.com/ok",,,,
"41","clickButton","2019-02-19T04:30:41.048Z","Web","complete",,,,"Button1",,,
"41","clickButton","2019-02-19T04:30:43.443Z","Web","complete",,,,"B2",,,
"41","insertValue","2019-02-19T04:30:44.601Z","Web","complete",,,,"ID","158",,
"41","copy","2019-02-19T04:30:48.008Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"41","paste","2019-02-19T04:30:49.989Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"41","copy","2019-02-19T04:30:53.095Z","Excel","complete",,,,,"Melbourne 123","B","2"
"41","paste","2019-02-19T04:30:55.665Z","Web","complete",,,,"Area","Melbourne 123",,
"41","clickButton","2019-02-19T04:30:57.784Z","Web","complete",,,,"OK",,,
"42","openFile","2019-02-19T04:31:07.784Z","Excel","complete","Sheet1","data.xls",,,,,
"42","goToUrl","2019-02-19T04:31:21.643Z","Web","complete",,,"www.webpage.com",,,,
"42","insertValue","2019-02-19T04:31:34.369Z","Web","complete",,,,"username","username34",,
"42","insertValue","2019-02-19T04:31:38.534Z","Web","complete",,,,"password","psw34",,
"42","clickButton","2019-02-19T04:31:47.867Z","Web","complete",,,,"confirm",,,
"42","waitResponse","2019-02-19T04:31:49.135Z","Web","complete",,,"www.webpage.com/ok",,,,
"42","clickButton","2019-02-19T04:32:05.930Z","Web","complete",,,,"Button1",,,
"42","clickButton","2019-02-19T04:32:09.316Z","Web","complete",,,,"B2",,,
"42","insertValue","2019-02-19T04:32:13.055Z","Web","complete",,,,"ID","34",,
"42","copy","2019-02-19T04:32:16.004Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"42","paste","2019-02-19T04:32:19.745Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"42","copy","2019-02-19T04:32:21.623Z","Excel","complete",,,,,"Melbourne 123","B","2"
"42","paste","2019-02-19T04:32:23.160Z","Web","complete",,,,"Area","Melbourne 123",,
"42","clickButton","2019-02-19T04:32:25.344Z","Web","complete",,,,"OK",,,
"43","openFile","2019-02-19T04:32:35.344Z","Excel","complete","Sheet1","data.xls",,,,,
"43","goToUrl","2019-02-19T04:32:44.653Z","Web","complete",,,"www.webpage.com",,,,
"43","insertValue","2019-02-19T04:32:56.027Z","Web","complete",,,,"username","username164",,
"43","insertValue","2019-02-19T04:33:06.725Z","Web","complete",,,,"password","psw164",,
"43","clickButton","2019-02-19T04:33:20.973Z","Web","complete",,,,"confirm",,,
"43","waitResponse","2019-02-19T04:33:23.155Z","Web","complete",,,"www.webpage.com/ok",,,,
"43","clickButton","2019-02-19T04:33:28.004Z","Web","complete",,,,"Button3",,,
"43","clickButton","2019-02-19T04:33:30.237Z","Web","complete",,,,"B2",,,
"43","insertValue","2019-02-19T04:33:32.531Z","Web","complete",,,,"ID","164",,
"43","copy","2019-02-19T04:33:34.992Z","Excel","complete",,,,,"Au 58124829 XT","B","1"
"43","paste","2019-02-19T04:33:37.316Z","Web","complete",,,,"Special code","Au 58124829 XT",,
"43","copy","2019-02-19T04:33:38.468Z","Excel","complete",,,,,"Melbourne 123","B","2"
"43","paste","2019-02-19T04:33:41.653Z","Web","complete",,,,"Area","Melbourne 123",,
"43","clickButton","2019-02-19T04:33:43.072Z","Web","complete",,,,"OK",,,
"44","openFile","2019-02-19T04:33:53.072Z","Excel","complete","Sheet1","data.xls",,,,,
"44","goToUrl","2019-02-19T04:34:03.868Z","Web","complete",,,"www.webpage.com",,,,
"44","insertValue","2019-02-19T04:34:10.673Z","Web","complete",,,,"username","username112",,
"44","insertValue","2019-02-19T04:34:15.928Z","Web","complete",,,,"password","psw112",,
"44","clickButton","2019-02-19T04:34:23.293Z","Web","complete",,,,"confirm",,,
"44","waitResponse","2019-02-19T04:34:27.312Z","Web","complete",,,"www.webpage.com/ok",,,,
"44","clickButton","2019-02-19T04:34:36.410Z","Web","complete",,,,"Button1",,,
"44","clickButton","2019-02-19T04:34:39.377Z","Web","complete",,,,"B2",,,
